Timestamp	RunCount	RunAvg	Value	Min	Max	Avg	StartTimestamp
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:25:38	0	0	0	-1	-1	-1	2014/04/01-09:25:38
2014/04/01-09:25:38	0	0	0	-1	-1	-1	2014/04/01-09:25:38
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:37:52	0	0	0	-1	-1	-1	2014/04/01-09:37:52
2014/04/01-09:37:52	0	0	0	-1	-1	-1	2014/04/01-09:37:52
2014/04/01-09:37:52	0	0	0	-1	-1	-1	2014/04/01-09:37:52
2014/04/01-09:37:52	0	0	0	-1	-1	-1	2014/04/01-09:37:52
2014/04/01-09:37:52	0	0	0	-1	-1	-1	2014/04/01-09:37:52
2014/04/01-09:37:52	0	0	0	-1	-1	-1	2014/04/01-09:37:52
2014/04/01-09:37:52	0	0	0	-1	-1	-1	2014/04/01-09:37:52
2014/04/01-09:39:21	0	0	0	-1	-1	-1	2014/04/01-09:39:21
2014/04/01-09:39:21	0	0	0	-1	-1	-1	2014/04/01-09:39:21
2014/04/01-09:39:21	0	0	0	-1	-1	-1	2014/04/01-09:39:21
2014/04/01-09:39:21	0	0	0	-1	-1	-1	2014/04/01-09:39:21
2014/04/01-09:39:21	0	0	0	-1	-1	-1	2014/04/01-09:39:21
2014/04/01-09:39:21	0	0	0	-1	-1	-1	2014/04/01-09:39:21
2014/04/01-09:41:28	0	0	0	-1	-1	-1	2014/04/01-09:41:28
2014/04/01-09:41:28	0	0	0	-1	-1	-1	2014/04/01-09:41:28
2014/04/01-09:41:28	0	0	0	-1	-1	-1	2014/04/01-09:41:28
2014/04/01-09:41:28	0	0	0	-1	-1	-1	2014/04/01-09:41:28
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-10:01:11	0	0	0	-1	-1	-1	2014/04/01-10:01:11
2014/04/01-10:01:11	0	0	0	-1	-1	-1	2014/04/01-10:01:11
2014/04/01-10:01:11	0	0	0	-1	-1	-1	2014/04/01-10:01:11
2014/04/01-10:01:11	0	0	0	-1	-1	-1	2014/04/01-10:01:11
2014/04/01-10:04:05	0	0	0	-1	-1	-1	2014/04/01-10:04:05
2014/04/01-10:04:05	0	0	0	-1	-1	-1	2014/04/01-10:04:05
2014/04/01-10:04:05	0	0	0	-1	-1	-1	2014/04/01-10:04:05
2014/04/01-10:08:27	0	0	0	-1	-1	-1	2014/04/01-10:08:27
2014/04/01-10:08:27	0	0	0	-1	-1	-1	2014/04/01-10:08:27
2014/04/01-10:08:27	0	0	0	-1	-1	-1	2014/04/01-10:08:27
2014/04/01-10:08:27	0	0	0	-1	-1	-1	2014/04/01-10:08:27
2014/04/01-10:08:27	0	0	0	-1	-1	-1	2014/04/01-10:08:27
2014/04/01-10:08:27	0	0	0	-1	-1	-1	2014/04/01-10:08:27
2014/04/01-10:08:27	0	0	0	-1	-1	-1	2014/04/01-10:08:27
2014/04/01-11:06:03	0	0	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:06:03	0	0	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:06:03	0	0	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:06:03	0	0	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:06:03	0	0	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:06:03	0	0	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:06:03	0	0	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:07:29	0	0	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:07:29	0	0	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:07:29	0	0	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:07:29	0	0	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:07:29	0	0	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:07:29	0	0	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:07:29	0	0	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:12:45	0	0	0	-1	-1	-1	2014/04/01-11:12:45
2014/04/01-11:12:45	0	0	0	-1	-1	-1	2014/04/01-11:12:45
2014/04/01-11:18:20	0	0	0	-1	-1	-1	2014/04/01-11:18:20
2014/04/01-11:18:20	0	0	0	-1	-1	-1	2014/04/01-11:18:20
2014/04/01-11:18:20	0	0	0	-1	-1	-1	2014/04/01-11:18:20
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:28:59	0	0	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	0	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	0	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	0	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	0	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	0	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	0	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	0	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	0	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	0	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:32:37	0	0	0	-1	-1	-1	2014/04/01-11:32:37
2014/04/01-11:32:37	0	0	0	-1	-1	-1	2014/04/01-11:32:37
2014/04/01-11:32:37	0	0	0	-1	-1	-1	2014/04/01-11:32:37
2014/04/01-11:32:37	0	0	0	-1	-1	-1	2014/04/01-11:32:37
2014/04/01-11:32:37	0	0	0	-1	-1	-1	2014/04/01-11:32:37
2014/04/01-11:32:37	0	0	0	-1	-1	-1	2014/04/01-11:32:37
2014/04/01-11:32:37	0	0	0	-1	-1	-1	2014/04/01-11:32:37
2014/04/01-11:32:37	0	0	0	-1	-1	-1	2014/04/01-11:32:37
2014/04/01-11:32:37	0	0	0	-1	-1	-1	2014/04/01-11:32:37
2014/04/01-11:34:52	0	0	0	-1	-1	-1	2014/04/01-11:34:52
2014/04/01-11:34:52	0	0	0	-1	-1	-1	2014/04/01-11:34:52
2014/04/01-11:34:52	0	0	0	-1	-1	-1	2014/04/01-11:34:52
2014/04/01-11:34:52	0	0	0	-1	-1	-1	2014/04/01-11:34:52
2014/04/01-11:34:52	0	0	0	-1	-1	-1	2014/04/01-11:34:52
2014/04/01-11:36:46	0	0	0	-1	-1	-1	2014/04/01-11:36:46
2014/04/01-11:36:46	0	0	0	-1	-1	-1	2014/04/01-11:36:46
2014/04/01-11:36:46	0	0	0	-1	-1	-1	2014/04/01-11:36:46
2014/04/01-11:36:46	0	0	0	-1	-1	-1	2014/04/01-11:36:46
2014/04/01-11:36:46	0	0	0	-1	-1	-1	2014/04/01-11:36:46
2014/04/01-11:36:46	0	0	0	-1	-1	-1	2014/04/01-11:36:46
2014/04/01-11:36:46	0	0	0	-1	-1	-1	2014/04/01-11:36:46
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:46:54	0	0	0	-1	-1	-1	2014/04/01-11:46:54
2014/04/01-11:46:54	0	0	0	-1	-1	-1	2014/04/01-11:46:54
2014/04/01-11:51:43	0	0	0	-1	-1	-1	2014/04/01-11:51:43
2014/04/01-11:51:43	0	0	0	-1	-1	-1	2014/04/01-11:51:43
2014/04/01-11:51:43	0	0	0	-1	-1	-1	2014/04/01-11:51:43
2014/04/01-11:51:43	0	0	0	-1	-1	-1	2014/04/01-11:51:43
